0,0.411575
0.02,0.41155
0.04,0.4117
0.06,0.411575
0.08,0.41155
0.1,0.4117
0.12000000000000001,0.411875
0.14,0.412
0.16,0.412375
0.18,0.412675
0.19999999999999998,0.41295
0.21999999999999997,0.41305
0.23999999999999996,0.413225
0.25999999999999995,0.4136
0.27999999999999997,0.413875
0.3,0.414025
0.32,0.4141
0.34,0.41415
0.36000000000000004,0.414375
0.38000000000000006,0.4143
0.4000000000000001,0.414125
0.4200000000000001,0.41395
0.4400000000000001,0.413875
0.46000000000000013,0.4135
0.48000000000000015,0.412975
0.5000000000000001,0.412575
0.5200000000000001,0.4124
0.5400000000000001,0.411875
0.5600000000000002,0.41135
0.5800000000000002,0.410925
0.6000000000000002,0.410725
0.6200000000000002,0.4107
0.6400000000000002,0.410425
0.6600000000000003,0.410025
0.6800000000000003,0.4099
0.7000000000000003,0.4098
0.7200000000000003,0.40955
0.7400000000000003,0.40935
0.7600000000000003,0.40915
0.7800000000000004,0.40905
0.8000000000000004,0.408975
0.8200000000000004,0.40845
0.8400000000000004,0.408025
0.8600000000000004,0.407925
0.8800000000000004,0.40765
0.9000000000000005,0.40725
0.9200000000000005,0.407
0.9400000000000005,0.406625
0.9600000000000005,0.406075
0.9800000000000005,0.405625
1.0000000000000004,0.4051
1.0200000000000005,0.4047
1.0400000000000005,0.404325
1.0600000000000005,0.40375
1.0800000000000005,0.40335
1.1000000000000005,0.4031
1.1200000000000006,0.402675
1.1400000000000006,0.402125
1.1600000000000006,0.4018
1.1800000000000006,0.40135
1.2000000000000006,0.40115
1.2200000000000006,0.40095
1.2400000000000007,0.400625
1.2600000000000007,0.400275
1.2800000000000007,0.400175
1.3000000000000007,0.39995
1.3200000000000007,0.3999
1.3400000000000007,0.3997
1.3600000000000008,0.399425
1.3800000000000008,0.39945
1.4000000000000008,0.399375
1.4200000000000008,0.398925
1.4400000000000008,0.3984
1.4600000000000009,0.398
1.4800000000000009,0.39755
1.5000000000000009,0.3973
1.520000000000001,0.39705
1.540000000000001,0.396575
1.560000000000001,0.395975
1.580000000000001,0.39555
1.600000000000001,0.395275
1.620000000000001,0.39475
1.640000000000001,0.394275
1.660000000000001,0.393925
1.680000000000001,0.3935
1.700000000000001,0.392925
1.720000000000001,0.392425
1.740000000000001,0.392025
1.7600000000000011,0.3915
1.7800000000000011,0.39095
1.8000000000000012,0.39045
1.8200000000000012,0.38985
1.8400000000000012,0.389175
1.8600000000000012,0.38855
1.8800000000000012,0.387525
1.9000000000000012,0.386525
1.9200000000000013,0.385525
1.9400000000000013,0.384225
1.9600000000000013,0.3829
1.9800000000000013,0.381625
2.0000000000000013,0.38015
2.0200000000000014,0.3785
2.0400000000000014,0.3771
2.0600000000000014,0.375675
2.0800000000000014,0.374125
2.1000000000000014,0.37275
2.1200000000000014,0.3713
2.1400000000000015,0.369675
2.1600000000000015,0.368325
2.1800000000000015,0.366975
2.2000000000000015,0.3655
2.2200000000000015,0.36415
2.2400000000000015,0.3629
2.2600000000000016,0.3616
2.2800000000000016,0.360225
2.3000000000000016,0.358925
2.3200000000000016,0.357525
2.3400000000000016,0.356125
2.3600000000000017,0.354925
2.3800000000000017,0.3538
2.4000000000000017,0.35275
2.4200000000000017,0.35175
2.4400000000000017,0.350825
2.4600000000000017,0.349625
2.4800000000000018,0.348675
2.5000000000000018,0.347825
2.520000000000002,0.34675
2.540000000000002,0.345825
2.560000000000002,0.345
2.580000000000002,0.34415
2.600000000000002,0.3433
2.620000000000002,0.342375
2.640000000000002,0.3413
2.660000000000002,0.34025
2.680000000000002,0.339275
2.700000000000002,0.338275
2.720000000000002,0.3369
2.740000000000002,0.33555
2.760000000000002,0.334625
2.780000000000002,0.33365
2.800000000000002,0.332475
2.820000000000002,0.331225
2.840000000000002,0.329875
2.860000000000002,0.3287
2.880000000000002,0.3276
2.900000000000002,0.326525
2.920000000000002,0.32535
2.940000000000002,0.3243
2.960000000000002,0.3234
2.980000000000002,0.322475
3.000000000000002,0.3215
3.0200000000000022,0.3205
3.0400000000000023,0.3196
3.0600000000000023,0.3188
3.0800000000000023,0.317825
3.1000000000000023,0.31695
3.1200000000000023,0.3163
3.1400000000000023,0.3157
3.1600000000000024,0.315025
3.1800000000000024,0.314075
3.2000000000000024,0.3133
3.2200000000000024,0.312625
3.2400000000000024,0.31185
3.2600000000000025,0.311
3.2800000000000025,0.310275
3.3000000000000025,0.3096
3.3200000000000025,0.308825
3.3400000000000025,0.3078
3.3600000000000025,0.30685
3.3800000000000026,0.30605
3.4000000000000026,0.3053
3.4200000000000026,0.304575
3.4400000000000026,0.303675
3.4600000000000026,0.302825
3.4800000000000026,0.30195
3.5000000000000027,0.30125
3.5200000000000027,0.300575
3.5400000000000027,0.299725
3.5600000000000027,0.298875
3.5800000000000027,0.297925
3.6000000000000028,0.296875
3.6200000000000028,0.295825
3.640000000000003,0.294925
3.660000000000003,0.293725
3.680000000000003,0.29255
3.700000000000003,0.29115
3.720000000000003,0.289725
3.740000000000003,0.2885
3.760000000000003,0.287525
3.780000000000003,0.2863
3.800000000000003,0.28485
3.820000000000003,0.2836
3.840000000000003,0.282325
3.860000000000003,0.28115
3.880000000000003,0.28005
3.900000000000003,0.278825
3.920000000000003,0.277525
3.940000000000003,0.276375
3.960000000000003,0.275575
3.980000000000003,0.2746
4.000000000000003,0.273425
4.020000000000002,0.2723
4.040000000000002,0.27115
4.060000000000001,0.27005
4.080000000000001,0.269025
4.1000000000000005,0.267825
4.12,0.26645
4.14,0.265225
4.159999999999999,0.264125
